	MatD230	EM160b	MG230	MatD160	FD90	MatG230	FD160	MatG160	EG160b	MatG90	MatG20	FD20	ED160b	ME160	FD230	MatD90	EG230	EG160	EG90	EG20	EM230	EM160	EM90	EM20	ED230	ED160	ED90	ED20
15/01/2015 22:40	23.064	23.280		22.753	21.509	23.424	22.465	22.776	23.376	22.585	21.652	19.793	22.896	22.561	22.537	22.561	23.665	24.750	22.657	21.748	23.376	23.040	23.809	21.056				
15/01/2015 22:45	23.064	23.256		22.705	21.509	23.400	22.441	22.753	23.352	22.561	21.652	19.793	22.872	22.537	22.513	22.537	23.641	24.750	22.633	21.748	23.376	23.016	23.785	21.056				
15/01/2015 22:50	23.040	23.232		22.681	21.485	23.376	22.417	22.729	23.304	22.537	21.628	19.770	22.848	22.513	22.489	22.513	23.593	24.702	22.609	21.724	23.328	22.968	23.761	21.032				
15/01/2015 22:55	23.016	23.208		22.657	21.461	23.352	22.393	22.705	23.304	22.513	21.604	19.770	22.800	22.465	22.441	22.489	23.569	24.677	22.585	21.724	23.304	22.944	23.737	21.032				
15/01/2015 23:00	22.992	23.184		22.657	21.413	23.328	22.369	22.657	23.256	22.489	21.604	19.746	22.776	22.441	22.417	22.465	23.545	24.653	22.561	21.700	23.280	22.944	23.713	21.008				
15/01/2015 23:05	22.968	23.160		22.633	21.413	23.304	22.345	22.657	23.232	22.465	21.581	19.746	22.753	22.417	22.369	22.441	23.521	24.629	22.537	21.700	23.256	22.896	23.689	21.008				
15/01/2015 23:10	22.944	23.136		22.609	21.390	23.304	22.321	22.633	23.208	22.441	21.557	19.722	22.729	22.393	22.369	22.417	23.497	24.605	22.513	21.676	23.232	22.872	23.665	21.008				
15/01/2015 23:15	22.920	23.112		22.585	21.366	23.256	22.274	22.609	23.184	22.441	21.557	19.698	22.705	22.369	22.321	22.393	23.472	24.581	22.489	21.652	23.208	22.848	23.665	20.984				
15/01/2015 23:20	22.896	23.088		22.561	21.342	23.232	22.274	22.585	23.160	22.393	21.533	19.698	22.681	22.345	22.321	22.369	23.424	24.557	22.465	21.652	23.184	22.848	23.641	20.984				
15/01/2015 23:25	22.872	23.064		22.537	21.318	23.232	22.250	22.561	23.136	22.369	21.509	19.698	22.657	22.321	22.274	22.345	23.424	24.532	22.441	21.652	23.160	22.800	23.617	20.960				
15/01/2015 23:30	22.872	23.040		22.513	21.294	23.208	22.226	22.561	23.112	22.369	21.509	19.674	22.633	22.298	22.274	22.321	23.400	24.508	22.417	21.628	23.136	22.800	23.593	20.960				
15/01/2015 23:35	22.848	23.016		22.489	21.294	23.184	22.202	22.537	23.088	22.345	21.509	19.651	22.609	22.274	22.250	22.298	23.376	24.484	22.417	21.628	23.136	22.776	23.569	20.960				
15/01/2015 23:40	22.824	22.992		22.489	21.270	23.184	22.178	22.513	23.088	22.321	21.485	19.651	22.609	22.274	22.226	22.298	23.352	24.484	22.393	21.604	23.112	22.753	23.569	20.936				
15/01/2015 23:45	22.800	22.968		22.465	21.246	23.160	22.154	22.513	23.064	22.298	21.485	19.627	22.585	22.250	22.202	22.274	23.328	24.460	22.369	21.604	23.088	22.729	23.545	20.936				
15/01/2015 23:50	22.800	22.944		22.465	21.223	23.136	22.130	22.489	23.040	22.298	21.461	19.603	22.561	22.226	22.178	22.274	23.304	24.436	22.345	21.604	23.064	22.705	23.521	20.913				
15/01/2015 23:55	22.776	22.920		22.441	21.199	23.136	22.106	22.465	23.016	22.274	21.461	19.603	22.537	22.202	22.130	22.250	23.280	24.412	22.321	21.581	23.040	22.681	23.497	20.913				
16/01/2015 00:00	22.753	22.920		22.417	21.175	23.112	22.082	22.465	22.992	22.274	21.437	19.603	22.513	22.178	22.106	22.226	23.256	24.388	22.298	21.581	23.016	22.681	23.472	20.889				
16/01/2015 00:05	22.753	22.896		22.393	21.151	23.088	22.082	22.441	22.992	22.250	21.437	19.579	22.513	22.178	22.106	22.202	23.256	24.363	22.298	21.557	23.016	22.657	23.448	20.889				
16/01/2015 00:10	22.729	22.872		22.393	21.127	23.064	22.058	22.417	22.968	22.226	21.413	19.579	22.489	22.154	22.082	22.178	23.208	24.363	22.274	21.557	22.992	22.633	23.424	20.889				
16/01/2015 00:15	22.705	22.848		22.369	21.127	23.064	22.034	22.417	22.944	22.202	21.413	19.555	22.465	22.130	22.058	22.178	23.208	24.339	22.250	21.533	22.968	22.609	23.424	20.865				
16/01/2015 00:20	22.705	22.824		22.345	21.127	23.040	22.011	22.393	22.920	22.178	21.413	19.555	22.441	22.130	22.034	22.154	23.184	24.315	22.226	21.533	22.944	22.609	23.400	20.865				
16/01/2015 00:25	22.657	22.800		22.345	21.103	23.040	21.987	22.369	22.896	22.178	21.390	19.555	22.441	22.106	22.011	22.154	23.160	24.291	22.226	21.533	22.944	22.585	23.400	20.841				
16/01/2015 00:30	22.657	22.800		22.321	21.103	23.016	21.987	22.369	22.872	22.154	21.366	19.532	22.417	22.082	21.987	22.130	23.136	24.291	22.202	21.509	22.920	22.561	23.376	20.841				
16/01/2015 00:35	22.657	22.776		22.298	21.079	23.016	21.963	22.345	22.848	22.154	21.366	19.532	22.393	22.082	21.963	22.106	23.136	24.267	22.178	21.509	22.896	22.537	23.376	20.841				
16/01/2015 00:40	22.657	22.753		22.274	21.056	22.992	21.939	22.345	22.848	22.130	21.366	19.508	22.393	22.058	21.939	22.106	23.112	24.243	22.178	21.509	22.896	22.537	23.352	20.841				
16/01/2015 00:45	22.633	22.753		22.274	21.032	22.992	21.915	22.321	22.848	22.130	21.342	19.508	22.369	22.034	21.939	22.082	23.112	24.243	22.154	21.485	22.896	22.513	23.328	20.817				
16/01/2015 00:50	22.609	22.729		22.274	21.032	22.968	21.891	22.298	22.824	22.106	21.318	19.508	22.345	22.011	21.915	22.082	23.088	24.219	22.130	21.485	22.848	22.489	23.328	20.817				
16/01/2015 00:55	22.609	22.705		22.250	21.032	22.944	21.891	22.298	22.800	22.082	21.318	19.484	22.345	22.011	21.891	22.058	23.064	24.195	22.106	21.485	22.848	22.489	23.304	20.817				
16/01/2015 01:00	22.585	22.681		22.250	21.008	22.944	21.891	22.274	22.776	22.082	21.318	19.484	22.321	21.987	21.867	22.034	23.040	24.171	22.106	21.461	22.848	22.465	23.280	20.793				
16/01/2015 01:05	22.561	22.681		22.226	20.984	22.920	21.867	22.274	22.753	22.082	21.318	19.460	22.298	21.963	21.843	22.034	23.040	24.171	22.082	21.461								
16/01/2015 01:10	22.561	22.657		22.202	20.960	22.920	21.843	22.274	22.753	22.058	21.318	19.460	22.298	21.963	21.819	22.011	23.016	24.146	22.082	21.461								
16/01/2015 01:15	22.561	22.633		22.202	20.960	22.896	21.819	22.250	22.729	22.034	21.294	19.460	22.274	21.915	21.795	22.011	22.992	24.122	22.058	21.461								
16/01/2015 01:20	22.537	22.633		22.178	20.936	22.896	21.819	22.250	22.729	22.034	21.294	19.436	22.274	21.891	21.795	21.987	22.992	24.122	22.034	21.437								
16/01/2015 01:25	22.537	22.609		22.178	20.936	22.872	21.795	22.226	22.705	22.011	21.270	19.436	22.250	21.891	21.772	21.987	22.968	24.098	22.034	21.437								
16/01/2015 01:30	22.513	22.609		22.154	20.913	22.848	21.795	22.202	22.681	22.011	21.270	19.413	22.226	21.891	21.748	21.963	22.944	24.074	22.011	21.413								
16/01/2015 01:35	22.489	22.585		22.154	20.913	22.848	21.772	22.202	22.657	21.987	21.270	19.413	22.226	21.891	21.748	21.963	22.944	24.074	22.011	21.413								
16/01/2015 01:40	22.489	22.561		22.130	20.889	22.848	21.772	22.178	22.657	21.987	21.246	19.413	22.202	21.867	21.724	21.939	22.920	24.050	21.987	21.413								
16/01/2015 01:45	22.465	22.561		22.106	20.889	22.848	21.748	22.178	22.657	21.963	21.246	19.413	22.178	21.843	21.700	21.915	22.920	24.050	21.987	21.390								
16/01/2015 01:50	22.465	22.537		22.106	20.865	22.824	21.724	22.178	22.633	21.963	21.223	19.389	22.178	21.843	21.676	21.891	22.896	24.026	21.963	21.390								
16/01/2015 01:55	22.465	22.513		22.106	20.865	22.800	21.724	22.154	22.609	21.915	21.223	19.389	22.154	21.819	21.676	21.891	22.872	24.026	21.963	21.390								
16/01/2015 02:00	22.465	22.513		22.082	20.841	22.800	21.700	22.154	22.609	21.915	21.223	19.389	22.154	21.819	21.676	21.891	22.872	24.002	21.939	21.390								
16/01/2015 02:05	22.441	22.489		22.082	20.841	22.800	21.700	22.130	22.585	21.891	21.223	19.365	22.154	21.819	21.652	21.891	22.872	24.002	21.939	21.366								
16/01/2015 02:10	22.441	22.489		22.082	20.817	22.776	21.700	22.130	22.585	21.891	21.199	19.365	22.130	21.795	21.628	21.891	22.848	23.978	21.915	21.366								
16/01/2015 02:15	22.441	22.465		22.058	20.817	22.776	21.676	22.130	22.561	21.891	21.199	19.365	22.130	21.795	21.628	21.867	22.848	23.978	21.915	21.366								
16/01/2015 02:20	22.417	22.465		22.058	20.793	22.753	21.676	22.106	22.561	21.891	21.199	19.341	22.106	21.772	21.604	21.867	22.824	23.954	21.891	21.366								
16/01/2015 02:25	22.417	22.441		22.058	20.793	22.753	21.652	22.082	22.537	21.891	21.175	19.341	22.106	21.772	21.604	21.843	22.824	23.930	21.891	21.342								
16/01/2015 02:30	22.393	22.441		22.034	20.770	22.753	21.652	22.082	22.513	21.867	21.151	19.341	22.082	21.748	21.581	21.843	22.800	23.930	21.867	21.342								
16/01/2015 02:35	22.393	22.417		22.011	20.770	22.729	21.652	22.082	22.513	21.867	21.151	19.318	22.082	21.748	21.557	21.819	22.800	23.930	21.867	21.342								
16/01/2015 02:40	22.369	22.417		22.011	20.746	22.729	21.628	22.082	22.489	21.867	21.127	19.318	22.058	21.724	21.557	21.819	22.776	23.905	21.843	21.342								
16/01/2015 02:45	22.369	22.393		22.011	20.746	22.729	21.604	22.058	22.489	21.843	21.127	19.318	22.058	21.724	21.557	21.819	22.776	23.905	21.819	21.318								
16/01/2015 02:50	22.369	22.393		21.987	20.746	22.729	21.604	22.058	22.489	21.843	21.127	19.318	22.034	21.700	21.533	21.795	22.753	23.881	21.819	21.318								
16/01/2015 02:55	22.369	22.369		21.987	20.722	22.681	21.604	22.058	22.465	21.819	21.127	19.318	22.034	21.700	21.533	21.795	22.753	23.881	21.819	21.318								
16/01/2015 03:00	22.345	22.369		21.987	20.722	22.681	21.581	22.034	22.465	21.819	21.127	19.294	22.011	21.700	21.509	21.795	22.729	23.857	21.795	21.294								
16/01/2015 03:05	22.345	22.369		21.963	20.698	22.657	21.557	22.034	22.441	21.795	21.127	19.294	22.011	21.700	21.509	21.772	22.729	23.857	21.772	21.294								
16/01/2015 03:10	22.321	22.345		21.939	20.698	22.657	21.557	22.011	22.441	21.795	21.127	19.270	21.987	21.676	21.509	21.772	22.705	23.833	21.772	21.294								
16/01/2015 03:15	22.321	22.321		21.891	20.674	22.657	21.557	22.011	22.417	21.795	21.103	19.270	21.987	21.676	21.485	21.748	22.705	23.833	21.772	21.294								
16/01/2015 03:20	22.321	22.321		21.891	20.674	22.657	21.533	22.011	22.417	21.772	21.103	19.270	21.987	21.652	21.485	21.748	22.705	23.809	21.772	21.294								
16/01/2015 03:25	22.298	22.321		21.891	20.674	22.633	21.509	21.987	22.393	21.772	21.103	19.246	21.987	21.652	21.461	21.724	22.681	23.809	21.748	21.270								
16/01/2015 03:30	22.298	22.298		21.891	20.650	22.633	21.509	21.987	22.369	21.772	21.079	19.246	21.963	21.652	21.461	21.724	22.681	23.785	21.724	21.270								
16/01/2015 03:35	22.298	22.298		21.891	20.650	22.633	21.509	21.987	22.369	21.748	21.079	19.222	21.939	21.628	21.461	21.700	22.657	23.785	21.724	21.270								
16/01/2015 03:40	22.274	22.274		21.891	20.650	22.633	21.509	21.963	22.369	21.748	21.079	19.222	21.939	21.628	21.437	21.700	22.657	23.785	21.724	21.246								
16/01/2015 03:45	22.274	22.274		21.891	20.627	22.609	21.485	21.963	22.369	21.724	21.079	19.222	21.939	21.604	21.437	21.700	22.657	23.761	21.700	21.270								
16/01/2015 03:50	22.274	22.274		21.891	20.627	22.609	21.485	21.939	22.345	21.724	21.079	19.222	21.915	21.604	21.413	21.700	22.633	23.761	21.700	21.246								
16/01/2015 03:55	22.274	22.250		21.867	20.627	22.609	21.485	21.939	22.345	21.724	21.056	19.222	21.915	21.604	21.413	21.700	22.633	23.761	21.700	21.246								
16/01/2015 04:00	22.274	22.250		21.867	20.603	22.609	21.485	21.915	22.321	21.724	21.056	19.222	21.915	21.604	21.413	21.676	22.609	23.737	21.676	21.246								
16/01/2015 04:05	22.250	22.226		21.867	20.579	22.585	21.461	21.915	22.321	21.700	21.032	19.199	21.891	21.581	21.390	21.676	22.609	23.737	21.676	21.246								
16/01/2015 04:10	22.250	22.226		21.843	20.579	22.585	21.437	21.915	22.298	21.700	21.032	19.199	21.891	21.581	21.390	21.676	22.609	23.713	21.676	21.223								
16/01/2015 04:15	22.250	22.226		21.843	20.579	22.585	21.437	21.891	22.298	21.700	21.032	19.199	21.867	21.557	21.366	21.652	22.585	23.713	21.652	21.223								
16/01/2015 04:20	22.226	22.202		21.819	20.579	22.561	21.437	21.891	22.274	21.676	21.032	19.175	21.867	21.557	21.366	21.652	22.561	23.689	21.652	21.223								
16/01/2015 04:25	22.226	22.202		21.819	20.555	22.561	21.413	21.891	22.274	21.676	21.032	19.175	21.843	21.533	21.342	21.652	22.561	23.689	21.628	21.223								
16/01/2015 04:30	22.226	22.202		21.819	20.555	22.537	21.413	21.891	22.274	21.676	21.032	19.175	21.843	21.533	21.342	21.628	22.561	23.689	21.628	21.199								
16/01/2015 04:35	22.202	22.178		21.795	20.531	22.537	21.413	21.867	22.274	21.652	21.008	19.175	21.843	21.509	21.342	21.628	22.561	23.665	21.628	21.199								
16/01/2015 04:40	22.202	22.178		21.795	20.531	22.513	21.390	21.867	22.250	21.652	21.008	19.151	21.819	21.509	21.318	21.628	22.537	23.665	21.604	21.199								
16/01/2015 04:45	22.178	22.154		21.795	20.531	22.513	21.390	21.867	22.250	21.628	21.008	19.151	21.819	21.509	21.318	21.604	22.537	23.665	21.604	21.199								
16/01/2015 04:50	22.178	22.154		21.795	20.507	22.513	21.366	21.843	22.226	21.628	20.984	19.151	21.819	21.485	21.294	21.604	22.513	23.641	21.604	21.199								
16/01/2015 04:55	22.178	22.154		21.772	20.507	22.513	21.366	21.843	22.226	21.628	20.984	19.127	21.795	21.485	21.294	21.604	22.513	23.641	21.581	21.175								
16/01/2015 05:00	22.178	22.130		21.772	20.484	22.489	21.366	21.843	22.202	21.628	20.984	19.127	21.795	21.485	21.270	21.581	22.513	23.617	21.581	21.175								
16/01/2015 05:05	22.154	22.130		21.772	20.484	22.489	21.342	21.819	22.202	21.604	20.984	19.127	21.795	21.461	21.270	21.581	22.489	23.617	21.557	21.175								
16/01/2015 05:10	22.154	22.130		21.748	20.484	22.489	21.342	21.819	22.202	21.604	20.960	19.127	21.772	21.461	21.270	21.581	22.489	23.617	21.557	21.175								
16/01/2015 05:15	22.154	22.106		21.748	20.460	22.465	21.318	21.819	22.178	21.604	20.960	19.127	21.772	21.461	21.246	21.557	22.489	23.617	21.557	21.175								
16/01/2015 05:20	22.154	22.106		21.748	20.460	22.465	21.318	21.819	22.178	21.581	20.960	19.103	21.772	21.437	21.223	21.557	22.465	23.593	21.533	21.175								
16/01/2015 05:25	22.130	22.082		21.724	20.436	22.465	21.318	21.795	22.178	21.581	20.936	19.103	21.748	21.437	21.223	21.557	22.465	23.593	21.533	21.151								
16/01/2015 05:30	22.130	22.082		21.724	20.436	22.465	21.294	21.795	22.154	21.581	20.936	19.103	21.748	21.437	21.223	21.533	22.465	23.593	21.533	21.151								
16/01/2015 05:35	22.106	22.082		21.724	20.412	22.465	21.294	21.795	22.154	21.581	20.936	19.103	21.748	21.413	21.199	21.533	22.465	23.569	21.509	21.151								
16/01/2015 05:40	22.106	22.058		21.724	20.412	22.441	21.294	21.795	22.154	21.557	20.936	19.080	21.748	21.413	21.199	21.533	22.441	23.569	21.509	21.151								
16/01/2015 05:45	22.106	22.058		21.700	20.388	22.441	21.270	21.772	22.130	21.557	20.936	19.080	21.724	21.413	21.199	21.509	22.441	23.545	21.509	21.127								
16/01/2015 05:50	22.082	22.058		21.700	20.388	22.441	21.270	21.772	22.130	21.533	20.936	19.080	21.724	21.413	21.175	21.509	22.417	23.545	21.485	21.127								
16/01/2015 05:55	22.082	22.034		21.700	20.365	22.417	21.270	21.772	22.106	21.533	20.936	19.056	21.700	21.390	21.151	21.509	22.417	23.521	21.485	21.127								
16/01/2015 06:00	22.082	22.034		21.700	20.365	22.417	21.246	21.748	22.106	21.533	20.913	19.032	21.700	21.390	21.151	21.509	22.417	23.521	21.461	21.127								
16/01/2015 06:05	22.082	22.034		21.676	20.365	22.417	21.246	21.748	22.082	21.509	20.913	19.032	21.700	21.366	21.127	21.485	22.393	23.521	21.461	21.103								
16/01/2015 06:10	22.034	22.011		21.676	20.365	22.393	21.223	21.748	22.082	21.509	20.913	19.032	21.676	21.366	21.127	21.485	22.489	23.521	21.461	21.103								
16/01/2015 06:15	21.987	22.011		21.676	20.365	22.369	21.223	21.724	22.082	21.509	20.889	19.032	21.652	21.366	21.127	21.485	22.513	23.521	21.461	21.103								
16/01/2015 06:20	21.939	21.987		21.652	20.365	22.369	21.199	21.724	22.082	21.509	20.889	19.032	21.652	21.342	21.127	21.461	22.489	23.521	21.461	21.103								
16/01/2015 06:25	21.891	21.987		21.628	20.365	22.369	21.175	21.724	22.082	21.509	20.889	19.032	21.628	21.318	21.127	21.461	22.489	23.497	21.437	21.103								
16/01/2015 06:30	21.891	21.987		21.604	20.365	22.345	21.151	21.700	22.058	21.485	20.889	19.032	21.604	21.318	21.127	21.437	22.489	23.497	21.437	21.079								
16/01/2015 06:35	21.867	21.963		21.604	20.365	22.345	21.127	21.700	22.058	21.485	20.865	19.008	21.604	21.318	21.127	21.437	22.489	23.472	21.437	21.079								
16/01/2015 06:40	21.843	21.963		21.581	20.341	22.345	21.127	21.700	22.058	21.461	20.865	19.008	21.604	21.294	21.103	21.413	22.465	23.472	21.413	21.079								
16/01/2015 06:45	21.843	21.963		21.581	20.341	22.321	21.127	21.700	22.058	21.461	20.841	19.008	21.581	21.294	21.103	21.413	22.465	23.472	21.413	21.079								
16/01/2015 06:50	21.819	21.939		21.557	20.317	22.321	21.127	21.676	22.034	21.437	20.841	19.008	21.581	21.270	21.103	21.413	22.465	23.448	21.413	21.056								
16/01/2015 06:55	21.819	21.939		21.557	20.317	22.298	21.127	21.676	22.034	21.437	20.841	18.985	21.557	21.270	21.103	21.390	22.465	23.448	21.390	21.056								
16/01/2015 07:00	21.795	21.915		21.533	20.317	22.298	21.103	21.676	22.011	21.437	20.841	18.985	21.557	21.270	21.079	21.390	22.465	23.424	21.390	21.056								
16/01/2015 07:05	21.795	21.891		21.533	20.293	22.274	21.079	21.652	22.011	21.413	20.841	18.961	21.557	21.246	21.079	21.390	22.465	23.424	21.390	21.056								
16/01/2015 07:10	21.795	21.891		21.533	20.293	22.274	21.079	21.652	22.011	21.413	20.841	18.961	21.533	21.246	21.079	21.366	22.441	23.424	21.366	21.032								
16/01/2015 07:15	21.795	21.891		21.509	20.269	22.274	21.079	21.652	21.987	21.413	20.817	18.961	21.533	21.246	21.056	21.366	22.441	23.424	21.366	21.032								
16/01/2015 07:20	21.772	21.891		21.509	20.269	22.274	21.056	21.628	21.987	21.413	20.817	18.961	21.533	21.223	21.056	21.342	22.441	23.400	21.342	21.032								
16/01/2015 07:25	21.772	21.891		21.509	20.269	22.274	21.056	21.628	21.987	21.390	20.793	18.961	21.509	21.223	21.032	21.342	22.441	23.400	21.342	21.032								
16/01/2015 07:30	21.772	21.867		21.509	20.246	22.250	21.056	21.628	21.987	21.390	20.793	18.937	21.509	21.223	21.032	21.342	22.441	23.400	21.342	21.032								
16/01/2015 07:35	21.748	21.867		21.485	20.246	22.250	21.056	21.604	21.963	21.390	20.793	18.937	21.485	21.199	21.008	21.342	22.441	23.376	21.318	21.032								
16/01/2015 07:40	21.748	21.867		21.485	20.246	22.250	21.056	21.604	21.963	21.390	20.793	18.937	21.485	21.199	21.008	21.318	22.441	23.376	21.318	21.008								
16/01/2015 07:45	21.748	21.843		21.485	20.246	22.250	21.032	21.604	21.939	21.366	20.770	18.937	21.485	21.199	21.008	21.318	22.417	23.376	21.318	21.008								
16/01/2015 07:50	21.748	21.843		21.485	20.222	22.250	21.032	21.604	21.939	21.366	20.746	18.913	21.485	21.199	21.008	21.318	22.417	23.376	21.318	21.008								
16/01/2015 07:55	21.724	21.843		21.485	20.198	22.250	21.032	21.604	21.915	21.366	20.746	18.913	21.485	21.175	21.008	21.294	22.417	23.352	21.294	21.008								
16/01/2015 08:00	21.724	21.819		21.461	20.198	22.250	21.032	21.604	21.915	21.342	20.746	18.889	21.485	21.175	21.008	21.294	22.417	23.352	21.294	20.984								
16/01/2015 08:05	21.724	21.819		21.461	20.198	22.250	21.032	21.581	21.891	21.342	20.746	18.866	21.461	21.151	21.008	21.294	22.417	23.352	21.294	20.984								
16/01/2015 08:10	21.724	21.819		21.461	20.198	22.250	21.032	21.581	21.891	21.342	20.746	18.842	21.461	21.151	21.008	21.294	22.393	23.352	21.294	20.984								
16/01/2015 08:15	21.724	21.795		21.461	20.198	22.250	21.008	21.581	21.891	21.318	20.746	18.842	21.461	21.151	21.008	21.294	22.393	23.352	21.270	20.984								
16/01/2015 08:20	21.700	21.795		21.461	20.174	22.250	21.008	21.581	21.891	21.318	20.746	18.842	21.461	21.151	21.008	21.270	22.393	23.328	21.270	20.984								
16/01/2015 08:25	21.700	21.795		21.437	20.174	22.226	21.008	21.581	21.891	21.318	20.746	18.842	21.437	21.151	21.008	21.270	22.393	23.328	21.270	20.984								
16/01/2015 08:30	21.700	21.795		21.437	20.174	22.226	20.984	21.557	21.891	21.318	20.746	18.842	21.437	21.127	21.008	21.270	22.369	23.328	21.246	20.960								
16/01/2015 08:35	21.700	21.772		21.437	20.174	22.202	20.984	21.557	21.891	21.318	20.746	18.842	21.437	21.127	21.008	21.246	22.369	23.304	21.246	20.960								
16/01/2015 08:40	21.676	21.772		21.413	20.174	22.178	20.960	21.533	21.891	21.294	20.746	18.842	21.413	21.127	21.008	21.246	22.369	23.304	21.223	20.960								
16/01/2015 08:45	21.676	21.772		21.413	20.150	22.154	20.960	21.557	21.867	21.318	20.722	18.842	21.413	21.127	20.984	21.270	22.369	23.280	21.246	20.984								
16/01/2015 08:50	21.676	21.748		21.437	20.150	22.154	20.960	21.557	21.867	21.318	20.722	18.842	21.413	21.127	20.984	21.270	22.369	23.280	21.246	20.960								
16/01/2015 08:55	21.676	21.772		21.413	20.150	22.130	20.960	21.557	21.867	21.318	20.698	18.842	21.413	21.127	21.008	21.246	22.369	23.280	21.223	20.960								
16/01/2015 09:00	21.676	21.748		21.413	20.150	22.154	20.960	21.557	21.867	21.318	20.698	18.842	21.413	21.103	21.008	21.246	22.393	23.280	21.223	20.960								
16/01/2015 09:05	21.676	21.748		21.413	20.174	22.130	20.984	21.533	21.843	21.294	20.698	18.842	21.413	21.103	21.008	21.246	22.369	23.280	21.223	20.960								
